               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.016275,            0.006208,                   0,             0.99228,             0.98512,             0.99086,             0.74801,            0.020438,           0.0046973,                   0,            0.004192,            0.004192,            0.004192
                  90,            0.016504,           0.0062286,                   0,             0.99243,             0.98217,             0.99066,             0.74028,            0.020401,            0.004726,                   0,            0.004126,            0.004126,            0.004126
                  91,            0.016429,           0.0062095,                   0,             0.99073,             0.98217,             0.98986,             0.74682,            0.020215,           0.0046509,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.016661,           0.0062223,                   0,             0.98656,              0.9819,             0.98845,             0.74897,            0.020072,           0.0046389,                   0,            0.003994,            0.003994,            0.003994
                  93,            0.016352,           0.0061767,                   0,             0.99219,             0.98217,             0.98805,             0.74536,            0.019976,           0.0046102,                   0,            0.003928,            0.003928,            0.003928
                  94,            0.016282,           0.0062016,                   0,             0.99347,             0.98217,             0.98971,             0.74319,            0.020111,           0.0046425,                   0,            0.003862,            0.003862,            0.003862
                  95,              0.0162,           0.0060133,                   0,              0.9937,             0.98512,             0.99226,             0.74402,            0.020225,           0.0046733,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.015867,           0.0060158,                   0,             0.99106,             0.98934,             0.99231,             0.74758,             0.02035,           0.0047013,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.016571,           0.0061099,                   0,             0.98661,             0.98689,              0.9878,             0.74731,            0.020368,           0.0046915,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.016161,           0.0060127,                   0,             0.99549,             0.98547,             0.99169,             0.74765,            0.020446,           0.0046709,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.015611,           0.0059052,                   0,             0.99212,             0.98958,             0.99201,             0.74667,              0.0206,           0.0047019,                   0,            0.003532,            0.003532,            0.003532
                 100,             0.01578,           0.0060109,                   0,             0.99378,             0.98958,             0.99241,             0.74309,            0.020513,           0.0047316,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.015574,           0.0059108,                   0,             0.99241,             0.98512,             0.98799,             0.74114,            0.020495,           0.0047227,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.015432,           0.0059192,                   0,             0.99252,             0.98782,             0.99288,             0.74583,            0.020402,           0.0047495,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.015528,           0.0058622,                   0,             0.99361,             0.98065,             0.98981,             0.74296,            0.020243,            0.004758,                   0,            0.003268,            0.003268,            0.003268
                 104,            0.015288,           0.0058004,                   0,             0.99398,             0.98351,             0.98856,             0.73988,            0.020151,           0.0047828,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.015207,           0.0057721,                   0,             0.99398,             0.98353,             0.99272,             0.74404,            0.020103,           0.0048086,                   0,            0.003136,            0.003136,            0.003136
                 106,            0.015353,           0.0057706,                   0,             0.99385,              0.9851,              0.9928,             0.74765,              0.0201,           0.0048027,                   0,             0.00307,             0.00307,             0.00307
                 107,              0.0152,           0.0058231,                   0,             0.99398,             0.98459,             0.99281,              0.7483,            0.020055,           0.0048118,                   0,            0.003004,            0.003004,            0.003004
                 108,             0.01535,           0.0057634,                   0,             0.99214,             0.98659,             0.99293,             0.74855,            0.020005,           0.0048314,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.014901,           0.0056859,                   0,             0.99312,             0.98512,             0.99111,             0.74733,            0.020011,           0.0048109,                   0,            0.002872,            0.002872,            0.002872
                 110,            0.014499,           0.0056239,                   0,             0.99327,             0.98512,             0.99282,             0.74819,            0.020003,           0.0048181,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.014545,           0.0056379,                   0,             0.99102,             0.98482,             0.99231,               0.747,            0.020045,           0.0048334,                   0,             0.00274,             0.00274,             0.00274
