               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.021621,           0.0082226,                   0,             0.99489,             0.99834,             0.99471,             0.83229,            0.014664,           0.0032147,                   0,            0.005776,            0.005776,            0.005776
                  66,            0.021482,           0.0080007,                   0,             0.99614,             0.99764,             0.99487,             0.83597,             0.01443,           0.0031825,                   0,             0.00571,             0.00571,             0.00571
                  67,            0.021509,           0.0082159,                   0,             0.99724,             0.99887,             0.99493,             0.83676,            0.014453,            0.003152,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.021364,           0.0081507,                   0,             0.99679,             0.99871,             0.99492,              0.8379,            0.014443,           0.0031483,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.021368,           0.0080549,                   0,             0.99505,             0.99873,             0.99491,             0.83705,            0.014354,           0.0031403,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.021427,           0.0080502,                   0,             0.99651,             0.99724,             0.99484,             0.83893,            0.014348,           0.0031281,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.021282,           0.0079977,                   0,             0.99596,             0.99837,             0.99494,             0.84099,            0.014129,            0.003103,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.021137,           0.0079959,                   0,              0.9944,             0.99871,             0.99491,             0.84003,            0.013997,           0.0031013,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.020977,           0.0079207,                   0,             0.99551,             0.99908,             0.99493,             0.84408,            0.013939,           0.0030866,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.021232,            0.008053,                   0,             0.99633,             0.99902,             0.99493,             0.84639,             0.01395,            0.003077,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.021088,           0.0079083,                   0,             0.99633,             0.99937,             0.99491,              0.8473,            0.013802,           0.0030333,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.020825,           0.0079046,                   0,             0.99625,             0.99871,             0.99492,             0.84713,            0.013806,           0.0030282,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.020825,           0.0079813,                   0,             0.99615,             0.99888,              0.9949,             0.84727,            0.013856,           0.0030311,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.020595,           0.0077492,                   0,             0.99503,             0.99963,             0.99487,              0.8496,             0.01381,           0.0030147,                   0,            0.004918,            0.004918,            0.004918
                  79,            0.020819,           0.0079002,                   0,             0.99578,             0.99859,              0.9949,             0.84964,             0.01378,           0.0029976,                   0,            0.004852,            0.004852,            0.004852
                  80,             0.02055,           0.0077566,                   0,             0.99554,             0.99816,             0.99487,             0.84912,            0.013606,           0.0030009,                   0,            0.004786,            0.004786,            0.004786
                  81,            0.020838,            0.007878,                   0,             0.99669,             0.99805,             0.99492,             0.85486,            0.013447,           0.0029657,                   0,             0.00472,             0.00472,             0.00472
                  82,            0.020344,            0.007683,                   0,             0.99625,             0.99871,             0.99492,             0.85375,            0.013454,           0.0029508,                   0,            0.004654,            0.004654,            0.004654
                  83,              0.0204,           0.0077602,                   0,             0.99632,             0.99871,             0.99492,             0.85576,            0.013298,           0.0029488,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.020308,            0.007663,                   0,             0.99587,             0.99871,             0.99493,             0.85613,            0.013278,           0.0029337,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.020341,            0.007799,                   0,             0.99652,             0.99945,             0.99497,             0.85728,            0.013206,            0.002924,                   0,            0.004456,            0.004456,            0.004456
                  86,            0.020157,           0.0075816,                   0,             0.99651,             0.99927,             0.99499,             0.85857,            0.013113,           0.0029082,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.020137,           0.0077342,                   0,             0.99718,             0.99908,             0.99498,             0.85922,            0.013097,           0.0028951,                   0,            0.004324,            0.004324,            0.004324
                  88,             0.02014,           0.0076375,                   0,             0.99724,             0.99862,             0.99498,             0.86172,            0.013027,           0.0028734,                   0,            0.004258,            0.004258,            0.004258
                  89,            0.019965,           0.0075422,                   0,             0.99802,             0.99908,             0.99498,             0.86119,            0.012942,           0.0028621,                   0,            0.004192,            0.004192,            0.004192
                  90,            0.019786,           0.0076625,                   0,             0.99798,             0.99895,             0.99498,             0.86265,            0.012952,           0.0028522,                   0,            0.004126,            0.004126,            0.004126
                  91,            0.019932,           0.0075505,                   0,             0.99779,              0.9983,             0.99498,             0.86294,            0.012822,           0.0028437,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.019812,           0.0074728,                   0,             0.99789,             0.99926,             0.99499,              0.8634,            0.012847,           0.0028411,                   0,            0.003994,            0.003994,            0.003994
                  93,            0.019608,           0.0074063,                   0,             0.99833,             0.99908,             0.99498,             0.86389,            0.012803,           0.0028272,                   0,            0.003928,            0.003928,            0.003928
